ping_id,vehicle_id,ts_utc,lat,lon,speed_kmh,heading_deg,soc_pct
80629,EV001652,2026-06-08T10:56:00Z,52.34493,4.89924,41.2,269.9,98.4
80630,EV001652,2026-06-08T11:08:00Z,52.29827,4.87492,35.0,231.8,97.5
80631,EV001652,2026-06-08T11:20:00Z,52.32088,4.95674,1.0,,97.5
80632,EV001652,2026-06-08T11:32:00Z,52.32081,4.95674,2.6,97.2,97.5
80633,EV001652,2026-06-08T11:44:00Z,52.32095,4.95684,2.3,92.9,97.5
80634,EV001652,2026-06-08T11:56:00Z,52.32093,4.95677,0.8,80.6,97.5
80635,EV001652,2026-06-08T12:08:00Z,52.32095,4.95674,0.7,92.1,97.5
80636,EV001652,2026-06-08T12:20:00Z,52.31786,4.90053,33.1,295.8,96.8
80637,EV001652,2026-06-08T12:32:00Z,52.31878,4.97661,67.3,282.7,95.9
80638,EV001652,2026-06-08T12:44:00Z,52.286,4.88108,0.3,27.8,95.9
80639,EV001652,2026-06-08T12:56:00Z,52.286,4.88099,0.7,,95.9
80640,EV001652,2026-06-08T13:08:00Z,52.26907,4.79051,48.0,198.7,95.0
80641,EV001652,2026-06-08T13:20:00Z,52.30437,4.80301,86.7,138.4,93.6
80642,EV001653,2026-06-08T02:04:00Z,48.80664,2.4198,1.9,11.6,72.6
80643,EV001653,2026-06-08T02:16:00Z,48.80668,2.41981,1.9,22.2,72.6
80644,EV001653,2026-06-08T02:28:00Z,48.8029,2.39416,106.7,333.4,71.9
80645,EV001653,2026-06-08T02:40:00Z,48.80647,2.49389,67.1,349.3,70.6
80646,EV001653,2026-06-08T02:52:00Z,48.89009,2.42983,1.5,,70.6
80647,EV001653,2026-06-08T03:04:00Z,48.89003,2.42982,0.9,166.6,70.6
80648,EV001653,2026-06-08T03:16:00Z,48.88073,2.40363,31.9,51.9,69.3
80649,EV001653,2026-06-08T03:28:00Z,48.9472,2.37137,0.5,89.6,69.3
80650,EV001653,2026-06-08T03:40:00Z,48.9472,2.37139,1.4,76.4,69.3
80651,EV001653,2026-06-08T03:52:00Z,48.94725,2.37135,2.7,,69.3
80652,EV001653,2026-06-08T04:04:00Z,48.94721,2.37135,2.3,77.7,69.3
80653,EV001653,2026-06-08T04:16:00Z,48.94722,2.37138,1.8,78.9,69.3
80654,EV001653,2026-06-08T04:28:00Z,48.95749,2.34279,28.6,73.8,68.4
80655,EV001653,2026-06-08T04:40:00Z,48.9707,2.34489,99.4,323.1,67.1
80656,EV001653,2026-06-08T04:52:00Z,48.95732,2.40944,2.0,51.4,83.5
80657,EV001653,2026-06-08T05:04:00Z,48.95737,2.4095,1.8,62.9,100.0
80658,EV001653,2026-06-08T05:16:00Z,48.95243,2.43618,100.6,327.6,98.9
80659,EV001653,2026-06-08T05:28:00Z,48.93611,2.34013,111.2,70.3,97.9
80660,EV001653,2026-06-08T05:40:00Z,48.97254,2.44931,100.9,333.5,95.9
80661,EV001653,2026-06-08T05:52:00Z,48.90766,2.34073,2.2,,95.9
80662,EV001653,2026-06-08T06:04:00Z,48.90762,2.34052,2.4,161.2,95.9
80663,EV001653,2026-06-08T06:16:00Z,48.90757,2.34061,1.8,167.5,95.9
80664,EV001653,2026-06-08T06:28:00Z,48.90767,2.3405,1.1,166.2,95.9
80665,EV001653,2026-06-08T06:40:00Z,48.90764,2.34061,2.1,161.1,95.9
80666,EV001653,2026-06-08T06:52:00Z,48.90764,2.34067,1.9,173.2,95.9
80667,EV001653,2026-06-08T07:04:00Z,48.90764,2.34058,1.6,,95.9
80668,EV001653,2026-06-08T07:16:00Z,48.87867,2.31669,88.7,115.2,94.2
80669,EV001653,2026-06-08T07:28:00Z,48.9028,2.28872,100.9,4.1,93.5
80670,EV001653,2026-06-08T07:40:00Z,48.92468,2.30974,90.9,214.1,91.4
80671,EV001653,2026-06-08T07:52:00Z,48.90893,2.32457,2.4,,91.4
80672,EV001653,2026-06-08T08:04:00Z,48.90879,2.32464,1.8,,91.4
80673,EV001653,2026-06-08T08:16:00Z,48.90887,2.32461,2.0,60.5,91.4
80674,EV001653,2026-06-08T08:28:00Z,48.90885,2.3246,2.6,56.0,91.4
80675,EV001653,2026-06-08T08:40:00Z,48.90901,2.32464,1.6,60.3,91.4
80676,EV001653,2026-06-08T08:52:00Z,48.90885,2.32461,1.0,57.5,91.4
80677,EV001653,2026-06-08T09:04:00Z,48.90889,2.32467,2.9,,91.4
80678,EV001653,2026-06-08T09:16:00Z,48.9041,2.33284,112.7,138.8,89.3
80679,EV001653,2026-06-08T09:28:00Z,48.91162,2.32202,43.6,273.7,88.7
80680,EV001653,2026-06-08T09:40:00Z,48.8206,2.17052,0.3,,88.7
80681,EV001653,2026-06-08T09:52:00Z,48.82056,2.17051,1.7,,88.7
80682,EV001653,2026-06-08T10:04:00Z,48.82068,2.1705,0.9,98.9,88.7
80683,EV001653,2026-06-08T10:16:00Z,48.8206,2.17048,2.4,111.1,88.7
80684,EV001653,2026-06-08T10:28:00Z,48.82059,2.17048,2.6,105.7,88.7
80685,EV001653,2026-06-08T10:40:00Z,48.8206,2.1706,1.6,110.8,88.7
80686,EV001653,2026-06-08T10:52:00Z,48.82058,2.17046,1.8,,88.7
80687,EV001653,2026-06-08T11:04:00Z,48.80511,2.15121,113.8,355.4,88.2
80688,EV001653,2026-06-08T11:16:00Z,48.82032,2.10925,110.8,331.8,87.1
80689,EV001653,2026-06-08T11:28:00Z,48.93659,2.2982,0.1,334.6,93.5
80690,EV001653,2026-06-08T11:40:00Z,48.93656,2.29816,2.1,318.5,100.0
80691,EV001653,2026-06-08T11:52:00Z,48.90913,2.32854,92.5,315.8,98.4
80692,EV001653,2026-06-08T12:04:00Z,48.87945,2.34045,105.0,317.2,96.3
80693,EV001653,2026-06-08T12:16:00Z,48.85283,2.31143,2.4,207.8,98.1
80694,EV001653,2026-06-08T12:28:00Z,48.85283,2.31144,2.6,216.6,100.0
80695,EV001653,2026-06-08T12:40:00Z,48.85905,2.32928,87.0,231.6,98.1
80696,EV001654,2026-06-08T00:38:00Z,48.83791,2.34161,1.9,69.3,83.1
80697,EV001654,2026-06-08T00:50:00Z,48.83787,2.34173,0.1,57.4,83.1
80698,EV001654,2026-06-08T01:02:00Z,48.83787,2.34169,1.9,69.3,83.1
80699,EV001654,2026-06-08T01:14:00Z,48.83788,2.34176,1.4,68.4,83.1
80700,EV001654,2026-06-08T01:26:00Z,48.8379,2.34186,2.5,58.8,83.1
80701,EV001654,2026-06-08T01:38:00Z,48.83785,2.34179,2.2,,83.1
80702,EV001654,2026-06-08T01:50:00Z,48.83789,2.34178,1.0,68.1,83.1
80703,EV001654,2026-06-08T02:02:00Z,48.86563,2.39465,60.1,12.0,82.1
80704,EV001654,2026-06-08T02:14:00Z,48.82477,2.34888,78.9,44.3,81.2
80705,EV001654,2026-06-08T02:26:00Z,48.81109,2.38002,107.2,179.9,79.9
80706,EV001654,2026-06-08T02:38:00Z,48.852,2.2339,1.9,,79.9
80707,EV001654,2026-06-08T02:50:00Z,48.85214,2.23389,0.0,34.7,79.9
80708,EV001654,2026-06-08T03:02:00Z,48.85204,2.23396,0.7,34.1,79.9
80709,EV001654,2026-06-08T03:14:00Z,48.852,2.23399,0.5,40.7,79.9
80710,EV001654,2026-06-08T03:26:00Z,48.8236,2.08865,52.2,336.2,77.8
80711,EV001654,2026-06-08T03:38:00Z,48.86549,2.20037,29.8,300.3,75.9
80712,EV001654,2026-06-08T03:50:00Z,48.84177,2.35168,1.6,,75.9
80713,EV001654,2026-06-08T04:02:00Z,48.84178,2.35173,1.8,352.8,75.9
80714,EV001654,2026-06-08T04:14:00Z,48.84177,2.35175,0.9,5.8,75.9
80715,EV001654,2026-06-08T04:26:00Z,48.84185,2.35162,1.5,4.7,75.9
80716,EV001654,2026-06-08T04:38:00Z,48.84178,2.35175,0.4,347.3,75.9
80717,EV001654,2026-06-08T04:50:00Z,48.84178,2.35174,1.7,357.0,75.9
80718,EV001654,2026-06-08T05:02:00Z,48.85342,2.36034,111.9,298.3,73.9
80719,EV001654,2026-06-08T05:14:00Z,48.83148,2.32172,67.9,174.2,73.0
80720,EV001654,2026-06-08T05:26:00Z,48.84367,2.35433,1.6,340.5,73.0
80721,EV001654,2026-06-08T05:38:00Z,48.84369,2.35425,1.5,338.8,73.0
80722,EV001654,2026-06-08T05:50:00Z,48.84362,2.35442,1.6,338.1,73.0
80723,EV001654,2026-06-08T06:02:00Z,48.84371,2.35441,0.9,347.0,73.0
80724,EV001654,2026-06-08T06:14:00Z,48.8437,2.35439,1.6,343.5,73.0
80725,EV001654,2026-06-08T06:26:00Z,48.84373,2.35442,0.3,335.5,73.0
80726,EV001654,2026-06-08T06:38:00Z,48.84364,2.35436,0.2,,73.0
80727,EV001654,2026-06-08T06:50:00Z,48.83646,2.33881,75.6,166.2,72.4
80728,EV001654,2026-06-08T07:02:00Z,48.88048,2.29824,67.6,23.8,70.8
80729,EV001654,2026-06-08T07:14:00Z,48.82187,2.32279,0.5,56.9,70.8
80730,EV001654,2026-06-08T07:26:00Z,48.82181,2.32293,1.0,70.9,70.8
80731,EV001654,2026-06-08T07:38:00Z,48.82201,2.32304,2.3,66.6,70.8
80732,EV001654,2026-06-08T07:50:00Z,48.82191,2.32289,1.9,59.7,70.8
80733,EV001654,2026-06-08T08:02:00Z,48.82198,2.32289,1.1,,70.8
80734,EV001654,2026-06-08T08:14:00Z,48.8219,2.32293,0.2,65.9,70.8
80735,EV001654,2026-06-08T08:26:00Z,48.82189,2.323,2.3,51.8,70.8
80736,EV001654,2026-06-08T08:38:00Z,48.78159,2.31373,39.2,152.6,68.8
80737,EV001654,2026-06-08T08:50:00Z,48.83861,2.34791,2.9,19.7,68.8
80738,EV001654,2026-06-08T09:02:00Z,48.83864,2.34792,2.4,28.3,68.8
80739,EV001654,2026-06-08T09:14:00Z,48.83862,2.3479,0.7,24.5,68.8
80740,EV001654,2026-06-08T09:26:00Z,48.86751,2.34938,104.7,239.5,68.3
80741,EV001654,2026-06-08T09:38:00Z,48.84239,2.25197,1.9,11.5,68.3
80742,EV001654,2026-06-08T09:50:00Z,48.84247,2.25197,1.4,30.5,68.3
80743,EV001654,2026-06-08T10:02:00Z,48.84247,2.25197,1.0,14.4,68.3
80744,EV001654,2026-06-08T10:14:00Z,48.8425,2.252,2.8,21.4,68.3
80745,EV001654,2026-06-08T10:26:00Z,48.84245,2.252,0.6,28.6,68.3
80746,EV001654,2026-06-08T10:38:00Z,48.84246,2.25196,1.8,27.1,68.3
80747,EV001654,2026-06-08T10:50:00Z,48.84239,2.25199,2.1,11.4,68.3
80748,EV001654,2026-06-08T11:02:00Z,48.83265,2.2668,89.8,37.7,66.7
80749,EV001655,2026-06-08T02:38:00Z,41.98231,12.63617,0.5,71.2,52.6
80750,EV001655,2026-06-08T02:50:00Z,41.98221,12.63616,0.3,64.8,52.6
80751,EV001655,2026-06-08T03:02:00Z,41.98225,12.63615,1.6,68.0,52.6
80752,EV001655,2026-06-08T03:14:00Z,41.98224,12.63615,0.0,72.4,52.6
80753,EV001655,2026-06-08T03:26:00Z,41.91988,12.70483,51.2,236.7,50.9
80754,EV001655,2026-06-08T03:38:00Z,41.96837,12.58037,107.2,305.0,49.9
80755,EV001655,2026-06-08T03:50:00Z,41.92808,12.32287,0.5,228.8,49.9
80756,EV001655,2026-06-08T04:02:00Z,41.92812,12.32289,0.8,226.5,49.9
80757,EV001655,2026-06-08T04:14:00Z,41.92813,12.32286,1.8,214.0,49.9
80758,EV001655,2026-06-08T04:26:00Z,41.92813,12.32286,0.9,,49.9
80759,EV001655,2026-06-08T04:38:00Z,41.92808,12.32288,1.8,222.9,49.9
80760,EV001655,2026-06-08T04:50:00Z,41.92811,12.32296,0.5,229.6,49.9
80761,EV001655,2026-06-08T05:02:00Z,41.9282,12.31406,86.1,165.4,48.8
80762,EV001655,2026-06-08T05:14:00Z,41.90707,12.34833,71.6,179.1,48.2
80763,EV001655,2026-06-08T05:26:00Z,41.91764,12.39302,46.2,190.9,46.8
80764,EV001655,2026-06-08T05:38:00Z,41.82314,12.58716,1.7,145.9,71.1
80765,EV001655,2026-06-08T05:50:00Z,41.82326,12.58698,0.8,,95.3
80766,EV001655,2026-06-08T06:02:00Z,41.84772,12.62198,81.1,293.4,93.8
80767,EV001655,2026-06-08T06:14:00Z,41.79661,12.64882,92.6,187.9,92.9
80768,EV001655,2026-06-08T06:26:00Z,41.97632,12.42839,2.8,117.6,92.9
80769,EV001655,2026-06-08T06:38:00Z,41.97634,12.42833,0.0,122.0,92.9
80770,EV001655,2026-06-08T06:50:00Z,41.97635,12.42828,0.1,129.3,92.9
80771,EV001655,2026-06-08T07:02:00Z,41.97631,12.42836,0.1,109.7,92.9
80772,EV001655,2026-06-08T07:14:00Z,41.9763,12.42847,1.3,114.5,92.9
80773,EV001655,2026-06-08T07:26:00Z,41.97628,12.42841,0.8,120.8,92.9
80774,EV001655,2026-06-08T07:38:00Z,41.97219,12.41253,108.0,56.4,90.7
80775,EV001655,2026-06-08T07:50:00Z,41.98698,12.41313,80.6,257.2,88.8
80776,EV001655,2026-06-08T08:02:00Z,41.92572,12.53915,1.9,304.6,88.8
80777,EV001655,2026-06-08T08:14:00Z,41.92588,12.53904,0.1,304.1,88.8
80778,EV001655,2026-06-08T08:26:00Z,41.92581,12.53913,1.1,311.2,88.8
80779,EV001655,2026-06-08T08:38:00Z,41.92581,12.53912,0.3,302.1,88.8
80780,EV001655,2026-06-08T08:50:00Z,41.92574,12.53911,0.0,313.0,88.8
80781,EV001655,2026-06-08T09:02:00Z,41.95534,12.56395,105.8,195.5,88.0
80782,EV001655,2026-06-08T09:14:00Z,41.94435,12.5615,47.2,225.2,87.0
80783,EV001655,2026-06-08T09:26:00Z,41.97684,12.63761,0.9,55.4,87.0
80784,EV001655,2026-06-08T09:38:00Z,41.97689,12.63753,1.7,,87.0
80785,EV001655,2026-06-08T09:50:00Z,41.9768,12.63777,2.5,50.2,87.0
80786,EV001655,2026-06-08T10:02:00Z,41.97681,12.63768,0.5,66.5,87.0
80787,EV001655,2026-06-08T10:14:00Z,41.97687,12.63772,0.8,59.3,87.0
80788,EV001655,2026-06-08T10:26:00Z,41.97683,12.63772,1.7,50.5,87.0
80789,EV001655,2026-06-08T10:38:00Z,41.9759,12.64052,31.0,356.8,85.5
80790,EV001655,2026-06-08T10:50:00Z,41.98849,12.61717,56.0,312.2,83.9
80791,EV001656,2026-06-08T00:20:00Z,43.21214,-2.87316,2.2,86.1,76.6
80792,EV001656,2026-06-08T00:32:00Z,43.21222,-2.87316,1.6,93.1,76.6
80793,EV001656,2026-06-08T00:44:00Z,43.24279,-2.91592,37.5,257.0,74.9
80794,EV001656,2026-06-08T00:56:00Z,43.19634,-2.87723,84.2,180.8,73.9
80795,EV001656,2026-06-08T01:08:00Z,43.28394,-2.9721,0.7,,73.9
80796,EV001656,2026-06-08T01:20:00Z,43.28393,-2.97207,0.8,81.1,73.9
80797,EV001656,2026-06-08T01:32:00Z,43.26884,-2.95561,91.6,18.4,72.3
80798,EV001656,2026-06-08T01:44:00Z,43.28815,-2.95239,32.3,86.4,70.4
80799,EV001656,2026-06-08T01:56:00Z,43.256,-2.95313,80.8,116.0,69.0
80800,EV001656,2026-06-08T02:08:00Z,43.23104,-2.93955,1.9,203.4,69.0
80801,EV001656,2026-06-08T02:20:00Z,43.23106,-2.93957,2.7,207.0,69.0
80802,EV001656,2026-06-08T02:32:00Z,43.23109,-2.93966,1.2,200.2,69.0
80803,EV001656,2026-06-08T02:44:00Z,43.23099,-2.93959,0.2,209.2,69.0
80804,EV001656,2026-06-08T02:56:00Z,43.23101,-2.93947,1.5,,69.0
80805,EV001656,2026-06-08T03:08:00Z,43.23109,-2.9395,2.2,,69.0
80806,EV001656,2026-06-08T03:20:00Z,43.23098,-2.9396,2.9,207.6,69.0
80807,EV001656,2026-06-08T03:32:00Z,43.2356,-2.98045,100.3,336.2,68.6
80808,EV001656,2026-06-08T03:44:00Z,43.28404,-2.97217,0.5,34.9,83.5
80809,EV001656,2026-06-08T03:56:00Z,43.28411,-2.97223,1.8,33.0,98.5
80810,EV001656,2026-06-08T04:08:00Z,43.2774,-2.99254,68.3,165.2,97.3
80811,EV001656,2026-06-08T04:20:00Z,43.22297,-2.91395,61.1,18.4,96.2
80812,EV001656,2026-06-08T04:32:00Z,43.28418,-2.97196,1.1,233.6,96.2
80813,EV001656,2026-06-08T04:44:00Z,43.28412,-2.97213,2.5,225.8,96.2
80814,EV001656,2026-06-08T04:56:00Z,43.28417,-2.9722,2.4,232.7,96.2
80815,EV001656,2026-06-08T05:08:00Z,43.2841,-2.97215,2.4,233.8,96.2
80816,EV001656,2026-06-08T05:20:00Z,43.29835,-2.98738,55.5,119.1,95.3
80817,EV001656,2026-06-08T05:32:00Z,43.28414,-2.97081,2.0,57.5,95.3
80818,EV001656,2026-06-08T05:44:00Z,43.28427,-2.97087,0.8,59.3,95.3
80819,EV001656,2026-06-08T05:56:00Z,43.28419,-2.97086,1.2,63.4,95.3
80820,EV001656,2026-06-08T06:08:00Z,43.27632,-2.98164,79.3,228.0,94.4
80821,EV001656,2026-06-08T06:20:00Z,43.28388,-2.97206,2.4,46.1,97.2
80822,EV001656,2026-06-08T06:32:00Z,43.28395,-2.972,1.7,30.9,100.0
80823,EV001656,2026-06-08T06:44:00Z,43.27888,-2.9655,48.3,79.4,98.9
80824,EV001656,2026-06-08T06:56:00Z,43.30961,-2.96028,45.9,76.8,98.1
80825,EV001656,2026-06-08T07:08:00Z,43.23367,-2.9044,68.8,236.1,96.7
80826,EV001657,2026-06-08T03:08:00Z,53.54646,9.93338,2.8,333.6,85.3
80827,EV001657,2026-06-08T03:20:00Z,53.54637,9.93336,1.5,321.6,85.3
80828,EV001657,2026-06-08T03:32:00Z,53.54647,9.93335,2.7,343.3,85.3
80829,EV001657,2026-06-08T03:44:00Z,53.54651,9.93349,0.8,331.2,85.3
80830,EV001657,2026-06-08T03:56:00Z,53.5601,9.92877,56.4,47.4,83.3
80831,EV001657,2026-06-08T04:08:00Z,53.51256,9.90857,91.7,48.3,81.8
80832,EV001657,2026-06-08T04:20:00Z,53.66265,10.00518,1.1,285.2,81.8
80833,EV001657,2026-06-08T04:32:00Z,53.6626,10.005,1.7,,81.8
80834,EV001657,2026-06-08T04:44:00Z,53.66261,10.00506,2.2,291.2,81.8
80835,EV001657,2026-06-08T04:56:00Z,53.66247,10.00521,2.6,,81.8
80836,EV001657,2026-06-08T05:08:00Z,53.66269,10.00503,0.8,293.2,81.8
80837,EV001657,2026-06-08T05:20:00Z,53.66276,10.00515,2.0,292.6,81.8
80838,EV001657,2026-06-08T05:32:00Z,53.66264,10.00509,0.3,292.9,81.8
80839,EV001657,2026-06-08T05:44:00Z,53.63461,9.96772,74.1,86.5,80.3
80840,EV001657,2026-06-08T05:56:00Z,53.71697,9.99471,77.5,203.6,78.2
80841,EV001657,2026-06-08T06:08:00Z,53.57451,10.00218,0.8,324.6,78.2
80842,EV001657,2026-06-08T06:20:00Z,53.57454,10.00216,1.9,319.5,78.2
80843,EV001657,2026-06-08T06:32:00Z,53.57449,10.00235,2.8,321.0,78.2
80844,EV001657,2026-06-08T06:44:00Z,53.57456,10.00216,2.5,328.7,78.2
80845,EV001657,2026-06-08T06:56:00Z,53.57447,10.00222,2.9,329.2,78.2
80846,EV001657,2026-06-08T07:08:00Z,53.51821,9.99981,85.7,24.1,76.7
80847,EV001657,2026-06-08T07:20:00Z,53.61783,9.98027,47.6,338.9,75.9
80848,EV001657,2026-06-08T07:32:00Z,53.55582,9.95065,1.4,284.3,75.9
80849,EV001657,2026-06-08T07:44:00Z,53.55599,9.95051,1.1,,75.9
80850,EV001657,2026-06-08T07:56:00Z,53.60319,9.93535,81.3,297.5,75.0
80851,EV001657,2026-06-08T08:08:00Z,53.56506,9.92115,85.8,249.5,74.2
80852,EV001657,2026-06-08T08:20:00Z,53.47611,10.00213,0.9,87.4,87.1
80853,EV001657,2026-06-08T08:32:00Z,53.47613,10.00214,1.3,101.2,100.0
80854,EV001657,2026-06-08T08:44:00Z,53.48867,10.08138,64.7,122.4,99.0
80855,EV001657,2026-06-08T08:56:00Z,53.54081,10.09446,1.7,,99.0
80856,EV001657,2026-06-08T09:08:00Z,53.54086,10.0944,1.9,,99.0
80857,EV001657,2026-06-08T09:20:00Z,53.54076,10.09427,2.3,317.0,99.0
80858,EV001657,2026-06-08T09:32:00Z,53.5408,10.09439,2.1,320.1,99.0
80859,EV001657,2026-06-08T09:44:00Z,53.54073,10.09441,2.5,315.1,99.0
80860,EV001657,2026-06-08T09:56:00Z,53.54083,10.09441,1.5,320.5,99.0
80861,EV001657,2026-06-08T10:08:00Z,53.54083,10.09442,0.6,322.6,99.0
80862,EV001657,2026-06-08T10:20:00Z,53.53478,10.06675,53.1,214.3,98.6
80863,EV001657,2026-06-08T10:32:00Z,53.54198,10.10033,84.0,267.3,96.4
80864,EV001657,2026-06-08T10:44:00Z,53.44947,10.07211,2.1,232.4,96.4
80865,EV001657,2026-06-08T10:56:00Z,53.44952,10.07221,0.2,238.7,96.4
80866,EV001657,2026-06-08T11:08:00Z,53.4494,10.07214,0.8,216.0,96.4
80867,EV001657,2026-06-08T11:20:00Z,53.44948,10.07211,1.6,238.1,96.4
80868,EV001657,2026-06-08T11:32:00Z,53.44947,10.07209,1.9,232.5,96.4
80869,EV001657,2026-06-08T11:44:00Z,53.41847,9.97802,91.8,127.0,95.8
80870,EV001657,2026-06-08T11:56:00Z,53.43091,10.17535,60.5,293.5,94.9
80871,EV001657,2026-06-08T12:08:00Z,53.55874,9.95191,1.6,330.5,94.9
80872,EV001657,2026-06-08T12:20:00Z,53.55867,9.95195,1.6,,94.9
80873,EV001657,2026-06-08T12:32:00Z,53.55862,9.95192,0.5,,94.9
80874,EV001657,2026-06-08T12:44:00Z,53.56295,9.97964,81.2,77.5,94.0
80875,EV001657,2026-06-08T12:56:00Z,53.58716,10.02404,94.9,241.2,92.1
80876,EV001657,2026-06-08T13:08:00Z,53.571,9.94339,59.9,33.6,91.2
80877,EV001657,2026-06-08T13:20:00Z,53.55803,9.93532,0.4,281.2,91.2
80878,EV001657,2026-06-08T13:32:00Z,53.55806,9.9349,1.9,268.3,91.2
80879,EV001657,2026-06-08T13:44:00Z,53.55809,9.93507,1.4,266.8,91.2
80880,EV001657,2026-06-08T13:56:00Z,53.55807,9.93497,1.2,275.4,91.2
80881,EV001657,2026-06-08T14:08:00Z,53.55811,9.93511,2.2,272.6,91.2
80882,EV001657,2026-06-08T14:20:00Z,53.55812,9.93513,0.4,,91.2
80883,EV001657,2026-06-08T14:32:00Z,53.55814,9.93516,1.1,270.9,91.2
80884,EV001657,2026-06-08T14:44:00Z,53.57936,10.00981,41.8,59.2,89.8
80885,EV001657,2026-06-08T14:56:00Z,53.54373,9.90797,91.7,49.0,88.9
80886,EV001657,2026-06-08T15:08:00Z,53.57614,9.97586,41.3,97.2,87.8
80887,EV001657,2026-06-08T15:20:00Z,53.57668,9.99812,1.2,,87.8
80888,EV001657,2026-06-08T15:32:00Z,53.57667,9.99803,0.1,301.0,87.8
80889,EV001657,2026-06-08T15:44:00Z,53.57669,9.99811,0.0,294.9,87.8
80890,EV001657,2026-06-08T15:56:00Z,53.51948,10.04009,30.9,310.6,86.5
80891,EV001657,2026-06-08T16:08:00Z,53.61466,9.94634,94.2,312.8,84.6
80892,EV001657,2026-06-08T16:20:00Z,53.61091,9.87952,109.0,168.2,83.9
80893,EV001658,2026-06-08T02:00:00Z,53.33071,-6.23756,1.5,329.7,81.3
80894,EV001658,2026-06-08T02:12:00Z,53.33061,-6.23757,1.9,,81.3
80895,EV001658,2026-06-08T02:24:00Z,53.33062,-6.23758,1.3,343.2,81.3
80896,EV001658,2026-06-08T02:36:00Z,53.3306,-6.23753,1.4,329.8,81.3
80897,EV001658,2026-06-08T02:48:00Z,53.33062,-6.2376,2.5,343.8,81.3
80898,EV001658,2026-06-08T03:00:00Z,53.33062,-6.23728,1.3,331.2,81.3
80899,EV001658,2026-06-08T03:12:00Z,53.33064,-6.23754,1.7,334.6,81.3
80900,EV001658,2026-06-08T03:24:00Z,53.31886,-6.25695,30.0,293.3,79.7
80901,EV001658,2026-06-08T03:36:00Z,53.32794,-6.23098,27.1,269.1,77.8
80902,EV001658,2026-06-08T03:48:00Z,53.30623,-6.31904,100.5,308.7,76.2
80903,EV001658,2026-06-08T04:00:00Z,53.3519,-6.20002,2.2,213.4,88.1
80904,EV001658,2026-06-08T04:12:00Z,53.35195,-6.20013,2.8,218.8,100.0
80905,EV001658,2026-06-08T04:24:00Z,53.36218,-6.24789,29.1,267.0,98.8
80906,EV001658,2026-06-08T04:36:00Z,53.30602,-6.16942,76.8,173.5,97.2
80907,EV001658,2026-06-08T04:48:00Z,53.35206,-6.20019,2.5,266.4,98.6
80908,EV001658,2026-06-08T05:00:00Z,53.35205,-6.19994,2.9,266.0,100.0
80909,EV001658,2026-06-08T05:12:00Z,53.31591,-6.17656,74.2,58.3,99.3
80910,EV001658,2026-06-08T05:24:00Z,53.40961,-6.17044,93.2,110.6,98.6
80911,EV001658,2026-06-08T05:36:00Z,53.19646,-6.2612,0.4,105.0,98.6
80912,EV001658,2026-06-08T05:48:00Z,53.19644,-6.26118,0.5,111.5,98.6
80913,EV001658,2026-06-08T06:00:00Z,53.19646,-6.26122,0.1,107.2,98.6
80914,EV001658,2026-06-08T06:12:00Z,53.19643,-6.26114,1.2,,98.6
80915,EV001658,2026-06-08T06:24:00Z,53.19646,-6.26117,2.7,103.0,98.6
80916,EV001658,2026-06-08T06:36:00Z,53.19653,-6.26126,3.0,98.2,98.6
80917,EV001658,2026-06-08T06:48:00Z,53.19648,-6.26122,2.7,95.8,98.6
80918,EV001658,2026-06-08T07:00:00Z,53.18857,-6.26202,111.9,174.4,97.5
80919,EV001658,2026-06-08T07:12:00Z,53.33021,-6.23585,0.9,20.1,97.5
80920,EV001658,2026-06-08T07:24:00Z,53.33024,-6.2358,1.9,29.2,97.5
80921,EV001658,2026-06-08T07:36:00Z,53.33038,-6.23578,0.0,,97.5
80922,EV001658,2026-06-08T07:48:00Z,53.33023,-6.23583,1.3,10.8,97.5
80923,EV001658,2026-06-08T08:00:00Z,53.33024,-6.23586,1.3,,97.5
80924,EV001658,2026-06-08T08:12:00Z,53.31129,-6.1476,35.0,148.0,96.5
80925,EV001658,2026-06-08T08:24:00Z,53.33518,-6.27809,39.2,51.5,94.9
80926,EV001658,2026-06-08T08:36:00Z,53.28314,-6.22074,74.8,97.8,92.7
80927,EV001658,2026-06-08T08:48:00Z,53.25964,-6.20401,0.3,306.0,92.7
80928,EV001658,2026-06-08T09:00:00Z,53.25962,-6.20403,0.6,309.7,92.7
80929,EV001658,2026-06-08T09:12:00Z,53.25959,-6.20405,1.2,301.5,92.7
80930,EV001658,2026-06-08T09:24:00Z,53.24709,-6.23627,49.8,41.9,90.6
80931,EV001658,2026-06-08T09:36:00Z,53.40979,-6.19894,1.0,182.5,95.3
80932,EV001658,2026-06-08T09:48:00Z,53.40979,-6.19897,0.6,186.2,100.0
80933,EV001658,2026-06-08T10:00:00Z,53.3888,-6.25171,101.7,47.1,98.2
80934,EV001658,2026-06-08T10:12:00Z,53.41877,-6.29687,86.1,23.3,97.3
80935,EV001658,2026-06-08T10:24:00Z,53.36096,-6.22708,69.1,47.0,95.6
80936,EV001658,2026-06-08T10:36:00Z,53.33202,-6.25966,0.1,265.5,95.6
80937,EV001658,2026-06-08T10:48:00Z,53.33198,-6.25961,2.0,259.7,95.6
80938,EV001658,2026-06-08T11:00:00Z,53.33201,-6.25952,0.6,,95.6
80939,EV001658,2026-06-08T11:12:00Z,53.33211,-6.25953,1.3,261.5,95.6
